Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration (s),Distance (m),Mean speed (m/s),Path efficiency,Q1 : entries,Q1 : time (s),Q1 : distance (m),Q2 : entries,Q2 : time (s),Q2 : distance (m),Q3 : entries,Q3 : time (s),Q3 : distance (m),Q4 : entries,Q4 : time (s),Q4 : distance (m),Platform : entries,Platform : CIPL (m·s)
1,1,A,A,Spatial,1,Pool,9/25/2023,60.0,16.578,0.276,0.006,2,7.1,2.607,2,8.0,2.720,5,22.2,5.367,5,22.7,5.884,0,
2,1,A,A,Spatial,2,Pool,9/25/2023,8.5,3.074,0.362,0.378,1,1.5,0.447,1,0.4,0.047,1,2.9,1.270,1,3.6,1.311,1,5.32
3,2,A,A,Spatial,1,Pool,9/25/2023,60.0,10.701,0.178,0.011,1,4.9,1.287,1,5.2,1.326,2,11.6,2.197,3,38.3,5.892,0,
4,2,A,A,Spatial,2,Pool,9/25/2023,60.0,13.077,0.218,0.067,2,8.4,2.597,3,7.6,1.663,3,23.0,4.252,3,21.1,4.564,0,
5,3,A,A,Spatial,1,Pool,9/25/2023,60.0,13.140,0.219,0.113,4,10.2,2.992,2,9.9,2.349,3,18.7,3.482,4,21.3,4.317,0,
6,3,A,A,Spatial,2,Pool,9/25/2023,40.9,11.582,0.283,0.081,4,13.6,3.830,4,10.9,3.189,3,10.5,2.522,3,5.9,2.041,1,22.83
7,4,A,A,Spatial,1,Pool,9/25/2023,60.0,11.555,0.193,0.106,1,5.1,1.307,2,4.3,1.414,4,24.0,4.845,3,26.7,3.989,0,
8,4,A,A,Spatial,2,Pool,9/25/2023,60.0,16.922,0.282,0.096,4,13.9,3.858,4,13.3,4.272,4,18.8,5.006,3,13.9,3.787,0,
9,5,A,A,Spatial,1,Pool,9/25/2023,60.0,15.016,0.250,0.018,2,9.7,2.680,4,16.3,3.823,4,20.9,5.299,3,13.1,3.215,0,
10,5,A,A,Spatial,2,Pool,9/25/2023,60.0,15.351,0.256,0.018,3,8.7,2.409,5,19.5,4.944,4,21.8,5.210,2,10.0,2.787,0,
11,6,A,A,Spatial,1,Pool,9/25/2023,8.2,1.103,0.134,0.584,1,1.2,0.301,1,7.0,0.802,0,0.0,0.000,0,0.0,0.000,1,2.71
12,6,A,A,Spatial,2,Pool,9/25/2023,60.0,13.346,0.222,0.015,3,8.2,1.890,2,12.1,3.198,2,12.1,2.970,4,27.6,5.288,0,
13,7,A,A,Spatial,1,Pool,9/25/2023,60.0,9.576,0.160,0.094,1,6.3,1.289,2,7.8,1.767,2,38.8,5.062,1,7.2,1.459,0,
14,7,A,A,Spatial,2,Pool,9/25/2023,60.0,12.894,0.215,0.111,2,9.5,2.642,1,6.3,1.295,3,13.0,2.773,4,31.3,6.184,0,
15,8,A,A,Spatial,1,Pool,9/25/2023,60.0,7.297,0.122,0.108,0,0.0,0.000,3,40.1,4.320,4,18.5,2.698,1,1.5,0.279,0,
16,8,A,A,Spatial,2,Pool,9/25/2023,60.0,10.364,0.173,0.141,2,23.0,4.011,2,22.6,2.609,1,4.8,1.315,2,9.6,2.430,0,
17,9,A,A,Spatial,1,Pool,9/25/2023,60.0,15.782,0.263,0.004,6,15.7,3.927,3,12.4,3.791,3,16.9,4.050,5,15.0,4.014,0,
18,9,A,A,Spatial,2,Pool,9/25/2023,60.0,13.751,0.229,0.076,4,15.7,3.542,4,16.6,4.069,3,11.1,2.666,3,16.7,3.473,0,
19,10,A,A,Spatial,1,Pool,9/25/2023,25.2,6.211,0.246,0.130,3,3.1,0.834,3,8.0,2.016,1,0.5,0.218,1,13.6,3.143,1,13.64
20,10,A,A,Spatial,2,Pool,9/25/2023,60.0,16.004,0.267,0.067,5,22.9,5.882,5,24.7,6.445,2,9.6,2.517,2,2.8,1.161,0,
21,11,A,A,Spatial,1,Pool,9/25/2023,60.0,15.176,0.253,0.036,3,10.8,3.087,4,14.3,4.244,4,27.2,5.159,2,7.7,2.686,0,
22,11,A,A,Spatial,2,Pool,9/25/2023,17.5,5.278,0.302,0.197,1,0.8,0.180,1,2.4,0.934,2,6.4,2.423,2,7.9,1.741,1,13.76
23,12,A,A,Spatial,1,Pool,9/25/2023,17.5,4.278,0.245,0.181,1,3.3,0.777,1,6.0,0.888,1,3.4,1.275,1,4.7,1.337,1,13.08
24,12,A,A,Spatial,2,Pool,9/25/2023,35.7,11.073,0.310,0.108,3,5.9,2.175,5,12.9,3.955,4,9.3,2.454,2,7.6,2.488,1,24.99
25,13,A,A,Spatial,1,Pool,9/25/2023,60.0,14.172,0.236,0.030,5,20.0,3.712,1,3.7,1.229,3,10.1,2.425,7,26.1,6.806,0,
26,13,A,A,Spatial,2,Pool,9/25/2023,60.0,17.075,0.285,0.050,6,13.7,4.023,5,14.0,3.657,3,13.7,4.132,4,18.6,5.263,0,
27,14,A,A,Spatial,1,Pool,9/25/2023,60.0,12.653,0.211,0.050,2,6.6,2.179,2,4.3,1.353,3,10.5,2.218,3,38.5,6.904,0,
28,14,A,A,Spatial,2,Pool,9/25/2023,60.0,13.822,0.230,0.051,1,1.2,0.409,2,9.9,1.640,5,25.1,5.815,4,23.9,5.959,0,
29,15,A,A,Spatial,1,Pool,9/25/2023,60.0,14.778,0.246,0.011,4,21.5,4.667,4,19.8,5.000,2,5.3,1.898,2,13.3,3.214,0,
30,15,A,A,Spatial,2,Pool,9/25/2023,27.0,7.875,0.291,0.090,3,8.4,2.613,2,8.0,2.411,1,6.8,1.679,2,3.8,1.172,1,15.04
31,16,A,A,Spatial,1,Pool,9/25/2023,60.0,12.843,0.214,0.011,1,3.3,1.192,1,2.9,1.060,5,29.5,5.321,4,24.3,5.270,0,
32,16,A,A,Spatial,2,Pool,9/25/2023,60.0,13.553,0.226,0.066,2,2.1,0.388,1,0.5,0.163,3,23.5,4.767,4,33.9,8.234,0,
33,17,A,A,Spatial,1,Pool,9/25/2023,60.0,27.016,0.450,0.029,7,29.1,9.109,5,7.4,6.063,2,0.9,1.721,8,22.6,10.123,0,
34,17,A,A,Spatial,2,Pool,9/25/2023,10.9,3.337,0.306,0.373,1,2.8,0.604,2,2.0,0.300,2,3.8,1.538,1,2.3,0.895,1,4.75
35,1,A,A,Spatial,3,Pool,9/25/2023,56.2,16.879,0.300,0.026,4,12.5,4.197,3,13.1,4.060,4,12.6,4.082,4,18.0,4.541,1,44.49
36,1,A,A,Spatial,4,Pool,9/25/2023,60.0,15.565,0.259,0.010,3,17.9,4.397,2,7.4,2.105,3,14.0,3.770,5,20.8,5.294,0,
37,2,A,A,Spatial,3,Pool,9/25/2023,60.0,15.030,0.250,0.061,3,19.2,4.274,3,9.0,2.666,3,15.3,4.057,3,16.5,4.033,0,
38,2,A,A,Spatial,4,Pool,9/25/2023,38.3,11.320,0.295,0.115,4,17.6,4.727,2,5.2,1.592,2,7.4,2.237,3,8.2,2.765,1,17.17
39,3,A,A,Spatial,3,Pool,9/25/2023,13.4,3.130,0.233,0.310,1,3.3,0.789,0,0.0,0.000,1,6.9,1.272,2,3.1,1.069,1,8.54
40,3,A,A,Spatial,4,Pool,9/25/2023,23.7,9.341,0.394,0.132,3,6.4,3.179,1,3.9,1.227,2,6.3,2.752,1,7.1,2.183,1,14.81
41,4,A,A,Spatial,3,Pool,9/25/2023,60.0,17.005,0.283,0.073,3,4.7,1.697,4,16.0,4.693,5,19.5,5.577,4,19.9,5.038,0,
42,4,A,A,Spatial,4,Pool,9/25/2023,60.0,15.829,0.264,0.033,3,13.5,3.762,3,16.4,4.294,3,18.9,4.313,3,11.2,3.460,0,
43,5,A,A,Spatial,3,Pool,9/25/2023,14.9,4.499,0.302,0.106,2,3.6,1.069,1,3.3,0.953,1,4.9,1.392,1,3.1,1.084,1,11.01
44,5,A,A,Spatial,4,Pool,9/25/2023,60.0,11.966,0.199,0.028,3,32.4,6.304,2,8.9,1.834,1,4.4,1.269,2,14.3,2.559,0,
45,6,A,A,Spatial,3,Pool,9/25/2023,60.0,13.899,0.232,0.090,2,9.3,2.332,5,24.3,5.243,5,17.7,4.453,2,8.7,1.870,0,
46,6,A,A,Spatial,4,Pool,9/25/2023,60.0,11.421,0.190,0.113,2,8.5,1.870,6,28.1,5.136,5,17.2,3.197,1,6.1,1.218,0,
47,7,A,A,Spatial,3,Pool,9/25/2023,60.0,17.123,0.285,0.033,3,9.6,3.158,4,19.3,4.917,4,19.2,5.492,3,11.8,3.556,0,
48,7,A,A,Spatial,4,Pool,9/25/2023,25.5,8.092,0.317,0.090,3,8.9,2.672,2,4.6,1.466,1,3.5,1.342,2,8.5,2.612,1,14.69
49,8,A,A,Spatial,3,Pool,9/25/2023,60.0,12.057,0.201,0.107,5,16.1,3.613,5,21.4,3.907,2,10.3,2.013,2,12.1,2.525,0,
50,8,A,A,Spatial,4,Pool,9/25/2023,60.0,10.176,0.170,0.159,4,20.4,3.758,3,16.9,2.825,2,14.3,1.939,2,8.4,1.655,0,
51,9,A,A,Spatial,3,Pool,9/25/2023,60.0,17.363,0.289,0.077,2,8.7,2.648,4,10.3,3.358,6,20.7,5.780,4,20.4,5.577,0,
52,9,A,A,Spatial,4,Pool,9/25/2023,60.0,15.447,0.257,0.059,3,11.7,2.875,5,25.1,6.809,5,10.9,2.598,3,12.3,3.166,0,
53,10,A,A,Spatial,3,Pool,9/25/2023,60.0,13.880,0.231,0.107,3,11.2,2.870,5,33.7,6.979,3,11.2,2.982,1,3.9,1.050,0,
54,10,A,A,Spatial,4,Pool,9/25/2023,60.0,13.105,0.218,0.072,4,14.8,3.601,4,20.0,3.923,3,12.7,2.469,3,12.5,3.111,0,
55,11,A,A,Spatial,3,Pool,9/25/2023,60.0,18.075,0.301,0.062,4,15.2,4.118,5,21.0,6.952,4,14.5,4.248,3,9.3,2.757,0,
56,11,A,A,Spatial,4,Pool,9/25/2023,23.5,8.212,0.350,0.138,3,6.0,1.888,2,6.3,2.246,2,5.6,2.023,2,5.6,2.055,1,13.24
57,12,A,A,Spatial,3,Pool,9/25/2023,60.0,13.783,0.230,0.113,1,4.5,1.319,3,10.5,2.497,4,36.0,7.496,3,9.0,2.471,0,
58,12,A,A,Spatial,4,Pool,9/25/2023,60.0,11.129,0.185,0.073,2,3.1,0.574,3,32.7,4.893,4,16.7,4.114,3,7.5,1.548,0,
59,13,A,A,Spatial,3,Pool,9/25/2023,3.2,1.094,0.344,0.812,1,1.3,0.442,1,1.8,0.653,0,0.0,0.000,0,0.0,0.000,1,0.43
60,13,A,A,Spatial,4,Pool,9/25/2023,60.0,19.444,0.324,0.066,4,13.2,3.933,2,5.9,1.673,4,10.4,4.080,6,30.5,9.758,0,
61,14,A,A,Spatial,3,Pool,9/25/2023,60.0,14.144,0.236,0.063,2,8.9,2.401,2,6.3,2.421,3,18.1,5.247,3,26.7,4.075,0,
62,14,A,A,Spatial,4,Pool,9/25/2023,60.0,16.166,0.269,0.064,2,9.5,2.454,3,7.2,2.214,5,27.0,6.603,4,16.4,4.895,0,
63,15,A,A,Spatial,3,Pool,9/25/2023,60.0,16.634,0.277,0.042,5,13.5,4.381,5,26.1,6.224,4,10.7,3.343,3,9.7,2.687,0,
64,15,A,A,Spatial,4,Pool,9/25/2023,29.5,8.269,0.280,0.140,3,11.5,2.818,3,8.1,2.583,2,6.3,1.736,1,3.6,1.132,1,13.05
65,16,A,A,Spatial,3,Pool,9/25/2023,60.0,15.007,0.250,0.100,2,5.6,1.911,3,18.1,5.024,3,23.2,4.586,2,13.1,3.486,0,
66,16,A,A,Spatial,4,Pool,9/25/2023,19.7,4.727,0.240,0.198,1,2.0,0.304,1,2.8,0.891,2,10.8,2.663,2,4.1,0.869,1,15.11
67,17,A,A,Spatial,3,Pool,9/25/2023,60.0,20.852,0.348,0.058,3,11.2,3.950,3,20.5,5.990,4,15.5,5.662,4,12.8,5.249,0,
68,17,A,A,Spatial,4,Pool,9/25/2023,44.4,12.055,0.272,0.110,2,8.0,2.008,2,4.9,1.830,4,16.2,4.951,3,15.2,3.266,1,33.51
69,1,A,A,Spatial,5,Pool,9/25/2023,8.1,2.043,0.253,0.566,1,4.0,0.617,1,3.3,1.229,1,0.7,0.198,0,0.0,0.000,1,1.35
70,1,A,A,Spatial,6,Pool,9/25/2023,60.0,18.200,0.303,0.090,4,12.6,3.984,5,19.9,5.950,4,15.6,4.251,4,11.9,4.015,0,
71,2,A,A,Spatial,5,Pool,9/25/2023,60.0,15.581,0.260,0.099,4,26.7,6.235,5,18.4,4.716,4,8.4,2.441,3,6.5,2.189,0,
72,2,A,A,Spatial,6,Pool,9/25/2023,41.4,11.874,0.287,0.091,4,9.4,2.537,3,12.4,3.398,2,9.2,2.688,3,10.4,3.251,1,26.15
73,3,A,A,Spatial,5,Pool,9/25/2023,31.5,10.138,0.322,0.105,3,9.5,3.040,2,10.7,3.057,2,4.8,1.753,2,6.5,2.288,1,18.03
74,3,A,A,Spatial,6,Pool,9/25/2023,2.4,0.658,0.273,0.858,1,2.4,0.658,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.11
75,4,A,A,Spatial,5,Pool,9/25/2023,60.0,14.997,0.250,0.027,4,21.8,6.002,2,10.7,2.417,2,11.3,2.248,4,16.2,4.330,0,
76,4,A,A,Spatial,6,Pool,9/25/2023,28.3,6.154,0.217,0.057,2,18.1,3.539,1,5.2,1.285,1,4.8,1.279,1,0.2,0.051,1,13.51
77,5,A,A,Spatial,5,Pool,9/25/2023,16.4,4.071,0.249,0.230,1,1.5,0.362,1,2.8,0.724,2,11.3,2.727,1,0.8,0.258,1,11.44
78,5,A,A,Spatial,6,Pool,9/25/2023,60.0,15.224,0.254,0.029,3,17.7,4.769,4,21.7,5.327,3,16.3,3.782,1,4.3,1.346,0,
79,6,A,A,Spatial,5,Pool,9/25/2023,60.0,12.898,0.215,0.114,2,7.8,2.169,3,23.1,4.534,2,23.8,4.844,1,5.2,1.351,0,
80,6,A,A,Spatial,6,Pool,9/25/2023,47.9,12.361,0.258,0.093,3,9.4,2.281,3,9.9,2.495,3,15.6,4.073,3,13.0,3.511,1,38.59
81,7,A,A,Spatial,5,Pool,9/25/2023,60.0,16.096,0.268,0.020,3,10.8,3.493,3,9.7,2.968,4,25.2,5.476,3,14.3,4.158,0,
82,7,A,A,Spatial,6,Pool,9/25/2023,60.0,14.616,0.244,0.098,3,20.9,4.364,2,7.9,2.669,3,13.7,3.409,4,17.4,4.174,0,
83,8,A,A,Spatial,5,Pool,9/25/2023,60.0,10.936,0.182,0.054,3,17.6,2.840,4,19.5,3.449,2,8.8,1.755,2,14.1,2.892,0,
84,8,A,A,Spatial,6,Pool,9/25/2023,11.8,1.494,0.126,0.538,1,3.7,0.554,0,0.0,0.000,0,0.0,0.000,1,8.1,0.940,1,3.87
85,9,A,A,Spatial,5,Pool,9/25/2023,16.5,4.701,0.285,0.247,1,1.2,0.281,2,6.3,2.050,2,9.0,2.369,0,0.0,0.000,1,11.77
86,9,A,A,Spatial,6,Pool,9/25/2023,60.0,15.774,0.263,0.067,4,14.4,4.082,4,19.9,5.002,3,10.1,2.381,3,15.6,4.309,0,
87,10,A,A,Spatial,5,Pool,9/25/2023,60.0,12.769,0.213,0.074,2,16.1,3.606,4,9.5,2.440,3,24.8,4.748,1,9.6,1.975,0,
88,10,A,A,Spatial,6,Pool,9/25/2023,29.4,7.084,0.241,0.050,4,14.7,3.607,1,6.8,1.740,0,0.0,0.000,2,7.9,1.738,1,12.70
89,11,A,A,Spatial,5,Pool,9/25/2023,22.1,5.615,0.254,0.096,2,16.8,4.278,2,5.3,1.338,0,0.0,0.000,0,0.0,0.000,1,6.45
90,11,A,A,Spatial,6,Pool,9/25/2023,11.7,3.729,0.320,0.250,1,3.2,0.838,2,4.9,1.638,1,3.6,1.253,0,0.0,0.000,1,6.00
91,12,A,A,Spatial,5,Pool,9/25/2023,60.0,12.678,0.211,0.059,3,10.7,2.090,5,28.6,5.700,3,15.5,3.576,1,5.2,1.312,0,
92,12,A,A,Spatial,6,Pool,9/25/2023,60.0,10.028,0.167,0.073,1,2.0,0.089,5,38.1,6.304,4,19.9,3.634,0,0.0,0.000,0,
93,13,A,A,Spatial,5,Pool,9/25/2023,60.0,17.543,0.292,0.049,3,6.0,1.475,1,3.0,1.336,5,21.6,6.162,7,29.3,8.571,0,
94,13,A,A,Spatial,6,Pool,9/25/2023,60.0,17.545,0.292,0.082,4,11.3,3.984,4,11.2,3.578,4,8.9,3.253,5,28.6,6.730,0,
95,14,A,A,Spatial,5,Pool,9/25/2023,60.0,17.257,0.288,0.066,3,8.4,2.783,4,8.2,3.015,5,13.6,4.253,5,29.8,7.205,0,
96,14,A,A,Spatial,6,Pool,9/25/2023,60.0,15.739,0.262,0.069,2,6.5,1.954,2,6.8,2.074,5,24.4,6.545,6,22.3,5.167,0,
97,15,A,A,Spatial,5,Pool,9/25/2023,29.6,7.479,0.252,0.081,3,7.4,1.661,1,1.9,0.464,3,5.2,1.486,5,15.1,3.868,1,16.44
98,15,A,A,Spatial,6,Pool,9/25/2023,12.5,3.371,0.270,0.334,1,0.9,0.224,2,2.5,0.850,2,9.0,2.296,0,0.0,0.000,1,7.56
99,16,A,A,Spatial,5,Pool,9/25/2023,8.6,2.668,0.311,0.404,1,1.2,0.339,1,0.8,0.138,1,4.1,1.310,1,2.4,0.881,1,5.50
100,16,A,A,Spatial,6,Pool,9/25/2023,56.9,15.615,0.275,0.078,3,16.8,4.348,4,8.7,2.276,5,19.2,5.683,3,12.2,3.308,1,36.52
101,17,A,A,Spatial,5,Pool,9/25/2023,60.0,20.636,0.344,0.040,5,14.5,4.676,5,21.1,7.286,4,11.5,4.277,4,12.9,4.398,0,
102,17,A,A,Spatial,6,Pool,9/25/2023,12.8,4.494,0.352,0.181,1,1.3,0.242,1,3.7,1.302,1,3.4,1.309,2,4.3,1.642,1,8.67
103,1,A,A,Spatial,7,Pool,9/26/2023,3.6,1.108,0.307,0.724,1,1.6,0.476,0,0.0,0.000,1,0.4,0.152,2,1.6,0.480,1,0.42
104,1,A,A,Spatial,8,Pool,9/26/2023,10.8,2.884,0.266,0.420,1,4.8,0.998,1,2.7,0.944,1,3.3,0.942,0,0.0,0.000,1,4.09
105,2,A,A,Spatial,7,Pool,9/26/2023,60.0,16.477,0.275,0.034,4,17.3,4.383,3,10.3,3.017,4,9.5,2.923,5,22.9,6.154,0,
106,2,A,A,Spatial,8,Pool,9/26/2023,41.0,9.601,0.234,0.110,3,24.0,4.896,2,10.0,2.622,1,1.3,0.097,2,5.6,1.986,1,17.79
107,3,A,A,Spatial,7,Pool,9/26/2023,34.9,10.046,0.288,0.133,3,8.4,2.502,3,10.7,3.376,4,12.6,3.006,3,3.2,1.161,1,21.70
108,3,A,A,Spatial,8,Pool,9/26/2023,11.9,3.062,0.257,0.236,1,1.6,0.368,0,0.0,0.000,1,1.5,0.162,2,8.9,2.532,1,7.55
109,4,A,A,Spatial,7,Pool,9/26/2023,60.0,13.703,0.228,0.036,2,8.9,2.384,2,12.8,2.854,3,17.5,3.747,4,20.8,4.717,0,
110,4,A,A,Spatial,8,Pool,9/26/2023,53.1,12.637,0.238,0.082,4,15.2,3.614,2,10.4,2.135,2,8.9,1.604,4,18.5,5.283,1,35.71
111,5,A,A,Spatial,7,Pool,9/26/2023,60.0,14.351,0.239,0.018,3,8.0,2.537,4,18.6,3.931,5,15.3,3.057,5,18.0,4.826,0,
112,5,A,A,Spatial,8,Pool,9/26/2023,59.8,13.322,0.223,0.077,2,6.4,1.532,4,21.5,5.170,3,26.7,5.283,1,5.2,1.337,1,50.87
113,6,A,A,Spatial,7,Pool,9/26/2023,42.1,10.735,0.255,0.093,1,1.2,0.365,4,16.3,3.793,5,22.2,5.757,2,2.4,0.820,1,37.65
114,6,A,A,Spatial,8,Pool,9/26/2023,60.0,16.966,0.283,0.061,3,12.7,4.231,5,17.4,4.886,4,22.2,5.107,3,7.7,2.742,0,
115,7,A,A,Spatial,7,Pool,9/26/2023,1.6,0.311,0.199,0.939,1,1.5,0.311,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.02
116,7,A,A,Spatial,8,Pool,9/26/2023,46.3,16.179,0.349,0.068,4,12.2,4.126,3,11.8,3.954,3,10.5,3.987,4,11.8,4.112,1,32.78
117,8,A,A,Spatial,7,Pool,9/26/2023,60.0,10.934,0.182,0.128,3,26.4,4.560,2,15.7,2.310,1,5.6,1.329,2,12.3,2.734,0,
118,8,A,A,Spatial,8,Pool,9/26/2023,60.0,11.624,0.194,0.138,4,21.7,5.582,4,22.8,4.456,1,9.4,0.987,2,6.1,0.598,0,
119,9,A,A,Spatial,7,Pool,9/26/2023,60.0,17.268,0.288,0.092,4,15.1,4.357,5,17.4,4.989,4,14.5,3.948,3,13.1,3.973,0,
120,9,A,A,Spatial,8,Pool,9/26/2023,42.7,10.365,0.243,0.110,2,4.9,1.507,2,22.3,4.363,2,11.1,3.119,1,4.4,1.375,1,33.31
121,10,A,A,Spatial,7,Pool,9/26/2023,9.5,2.506,0.265,0.469,1,0.8,0.217,1,4.7,1.276,1,4.0,1.013,0,0.0,0.000,1,4.68
122,10,A,A,Spatial,8,Pool,9/26/2023,28.4,8.926,0.314,0.094,3,8.8,2.860,2,10.3,3.064,1,3.9,1.243,2,5.5,1.760,1,18.00
123,11,A,A,Spatial,7,Pool,9/26/2023,16.2,6.138,0.379,0.120,2,5.2,1.904,2,5.1,1.757,1,2.9,1.234,1,3.0,1.243,1,10.18
124,11,A,A,Spatial,8,Pool,9/26/2023,6.5,2.422,0.373,0.517,1,3.5,1.235,0,0.0,0.000,1,0.5,0.000,1,2.5,1.186,1,1.70
125,12,A,A,Spatial,7,Pool,9/26/2023,60.0,14.023,0.234,0.075,3,17.5,3.601,3,27.6,5.680,2,9.7,3.377,1,5.2,1.364,0,
126,12,A,A,Spatial,8,Pool,9/26/2023,60.0,11.591,0.193,0.022,2,16.4,2.474,4,33.3,6.454,2,4.5,1.301,1,5.7,1.362,0,
127,13,A,A,Spatial,7,Pool,9/26/2023,60.0,19.262,0.321,0.005,4,14.7,4.513,6,25.8,7.639,4,12.5,4.388,3,7.1,2.721,0,
128,13,A,A,Spatial,8,Pool,9/26/2023,29.9,11.543,0.387,0.093,3,6.8,2.466,3,8.4,3.394,2,9.1,3.503,2,5.6,2.180,1,20.49
129,14,A,A,Spatial,7,Pool,9/26/2023,1.7,0.399,0.228,0.991,1,1.7,0.399,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.02
130,14,A,A,Spatial,8,Pool,9/26/2023,39.4,14.593,0.371,0.028,4,11.1,3.886,3,9.5,3.750,3,11.7,4.030,3,7.1,2.928,1,28.19
131,15,A,A,Spatial,7,Pool,9/26/2023,4.3,0.900,0.208,0.512,1,4.3,0.900,0,0.0,0.000,0,0.0,0.000,0,0.0,0.000,1,0.70
132,15,A,A,Spatial,8,Pool,9/26/2023,17.3,6.415,0.371,0.138,3,8.1,2.850,0,0.0,0.000,1,3.1,1.143,4,6.1,2.422,1,7.93
133,16,A,A,Spatial,7,Pool,9/26/2023,60.0,19.472,0.325,0.044,5,12.4,4.129,4,20.1,6.262,4,11.4,4.082,4,16.0,4.999,0,
134,16,A,A,Spatial,8,Pool,9/26/2023,3.8,1.363,0.360,0.912,1,0.9,0.229,0,0.0,0.000,1,1.9,0.732,1,0.9,0.403,1,0.26
135,17,A,A,Spatial,7,Pool,9/26/2023,58.9,22.241,0.378,0.041,7,18.9,6.631,7,22.7,8.605,5,10.7,4.146,4,6.6,2.859,1,33.29
136,17,A,A,Spatial,8,Pool,9/26/2023,8.4,3.176,0.376,0.366,1,1.3,0.341,1,5.3,2.170,1,1.8,0.665,0,0.0,0.000,1,3.64
137,1,A,A,Spatial,9,Pool,9/26/2023,27.9,7.390,0.265,0.172,2,7.2,1.785,2,7.1,2.425,2,11.3,2.378,1,2.3,0.801,1,17.67
138,1,A,A,Spatial,10,Pool,9/26/2023,48.8,14.182,0.291,0.040,4,18.6,4.999,3,16.0,4.293,2,6.3,2.226,2,7.9,2.664,1,30.55
139,2,A,A,Spatial,9,Pool,9/26/2023,43.1,13.205,0.306,0.054,4,12.4,3.315,4,12.8,3.785,4,7.6,2.717,4,10.3,3.388,1,26.72
140,2,A,A,Spatial,10,Pool,9/26/2023,23.4,6.669,0.285,0.151,4,9.0,2.409,5,13.3,3.886,1,1.1,0.374,0,0.0,0.000,1,10.09
141,3,A,A,Spatial,9,Pool,9/26/2023,31.6,9.806,0.310,0.075,4,13.5,3.711,3,8.8,2.644,2,5.1,1.866,3,4.3,1.584,1,15.95
142,3,A,A,Spatial,10,Pool,9/26/2023,11.1,3.813,0.345,0.315,2,3.6,1.259,1,3.5,0.976,1,1.1,0.339,1,2.9,1.239,1,3.96
143,4,A,A,Spatial,9,Pool,9/26/2023,60.0,17.753,0.296,0.067,5,22.0,5.922,4,14.4,4.261,3,11.3,3.736,4,12.2,3.834,0,
144,4,A,A,Spatial,10,Pool,9/26/2023,20.2,6.182,0.306,0.188,2,5.3,1.411,2,7.4,2.257,1,3.5,1.215,1,4.0,1.298,1,12.19
145,5,A,A,Spatial,9,Pool,9/26/2023,60.0,16.606,0.277,0.015,6,14.4,3.851,4,9.6,2.827,4,19.1,5.480,6,16.9,4.448,0,
146,5,A,A,Spatial,10,Pool,9/26/2023,4.2,1.099,0.260,0.514,1,3.3,0.882,1,0.9,0.217,0,0.0,0.000,0,0.0,0.000,1,0.65
147,6,A,A,Spatial,9,Pool,9/26/2023,60.0,17.833,0.297,0.015,3,9.1,2.963,2,8.0,1.826,4,21.5,5.970,5,21.4,7.074,0,
148,6,A,A,Spatial,10,Pool,9/26/2023,60.0,15.744,0.262,0.030,3,16.7,3.970,6,21.9,6.414,4,18.3,4.367,1,3.2,0.993,0,
149,7,A,A,Spatial,9,Pool,9/26/2023,60.0,14.593,0.243,0.097,2,6.5,1.766,3,16.9,3.870,3,28.5,6.313,3,8.1,2.643,0,
150,7,A,A,Spatial,10,Pool,9/26/2023,34.1,9.994,0.293,0.103,1,2.3,0.484,1,3.2,1.245,3,15.1,4.641,3,13.5,3.624,1,29.12
151,8,A,A,Spatial,9,Pool,9/26/2023,60.0,10.871,0.181,0.051,2,12.3,2.532,3,18.8,2.551,2,18.4,3.162,2,10.5,2.626,0,
152,8,A,A,Spatial,10,Pool,9/26/2023,8.7,2.019,0.231,0.529,1,3.2,0.775,0,0.0,0.000,0,0.0,0.000,1,5.5,1.244,1,3.11
153,9,A,A,Spatial,9,Pool,9/26/2023,59.0,17.319,0.293,0.076,4,12.8,3.979,3,12.3,3.682,4,23.0,5.660,4,10.9,3.998,1,45.45
154,9,A,A,Spatial,10,Pool,9/26/2023,19.7,5.466,0.278,0.144,3,9.5,2.279,1,1.4,0.430,1,2.0,0.709,3,6.8,2.048,1,9.94
155,10,A,A,Spatial,9,Pool,9/26/2023,60.0,15.365,0.256,0.071,4,24.0,5.865,4,15.9,4.248,3,12.4,3.147,3,7.7,2.106,0,
156,10,A,A,Spatial,10,Pool,9/26/2023,2.9,0.896,0.310,0.916,1,1.0,0.292,1,0.2,0.063,1,1.7,0.541,0,0.0,0.000,1,0.17
157,11,A,A,Spatial,9,Pool,9/26/2023,4.4,1.672,0.381,0.699,1,1.2,0.436,1,3.2,1.236,0,0.0,0.000,0,0.0,0.000,1,1.34
158,11,A,A,Spatial,10,Pool,9/26/2023,3.7,1.104,0.297,0.604,1,0.7,0.221,1,3.0,0.883,0,0.0,0.000,0,0.0,0.000,1,1.12
159,12,A,A,Spatial,9,Pool,9/26/2023,60.0,12.090,0.201,0.057,3,7.7,2.028,6,37.5,6.656,4,11.2,2.196,1,3.6,1.210,0,
